index,background,roi_1,roi_2,roi_3,roi_4,roi_5,roi_6,roi_7,roi_8,roi_9,roi_10,roi_11,roi_12,roi_13,roi_14,roi_15,roi_16,roi_17,roi_18,roi_19,roi_20,roi_21,roi_22,roi_23,roi_24,roi_25,roi_26,roi_27,roi_28,roi_29,roi_30,roi_31
53,149,486.8915846994536,614.3375558867363,537.3957283417327,476.5150176678445,617.5995609909062,317.6150215885129,445.1997266692698,690.1974599334744,323.37544423348425,645.6851201728329,345.009277257466,300.19307149161517,348.7647058823529,341.6666666666667,270.11810890194306,520.8928571428571,373.37773815588383,460.4452721191852,522.6474487746083,523.5380612834842,386.84678988326846,397.4959061135371,479.4250291715286,364.46222410865875,475.9589407191448,522.494006849315,402.4162719420451,529.0198581560284,324.03378016085793,458.61542761319174,401.6529520295203
54,145,480.89486338797815,610.2667660208643,529.772978161747,467.7345406360424,605.8695515835685,313.52997288884427,440.62963686060135,681.739945570003,320.8097463609367,622.6567647853092,340.9023679095246,297.87808914386585,339.05882352941177,341.1666666666667,266.12573429733396,513.3981910946196,368.14747834946513,455.80252356339315,520.532342306147,510.79880516477164,380.8192282749676,393.7224344978166,472.7021586931155,362.1769949066214,470.48153547133137,514.0744863013699,399.5057118974645,522.2579533941237,321.8064343163539,455.8071548351034,396.6129151291513
55,147,475.0139890710382,606.2645305514158,526.0119990400768,459.82597173144876,597.6437754782063,310.01777286876194,435.1923076923077,678.0075597218022,318.17774207682197,601.9197947610046,338.50318077398833,294.89772727272725,344.7647058823529,336.0,262.97446904654316,506.123840445269,364.4381049414162,453.1539981757373,518.9027721976697,503.1788398535363,371.8059338521401,389.4778930131004,465.64964994165695,359.23429541595925,468.04567541302237,504.5827625570776,398.54304820284204,515.3495440729483,321.1919571045576,454.83007266629403,394.37675276752765
56,145,470.37486338797817,604.4478390461996,522.3258939284857,453.2195229681979,589.0994042019441,306.67607189476854,431.75244045294806,672.0127003326278,315.76524998782924,583.6793140696732,335.7535783707369,292.59234333627535,339.88235294117646,328.27777777777777,259.66148892905557,497.6284786641929,360.02215995924604,450.60200668896323,517.3672157492969,495.9795721719021,363.85684176394295,385.897652838428,458.3707701283547,356.3665110356537,462.6044703595724,497.81820776255705,396.2442184452494,509.8224924012158,320.4235924932976,452.12297372833984,392.4551660516605
57,146,463.3766120218579,599.6222056631892,519.5092392608591,446.3491607773852,579.8080903104421,302.7440506074907,428.4349863334635,666.0012095554883,313.41731171802735,566.4342425060762,332.4859515815515,290.3302074139453,321.88235294117646,328.1111111111111,256.80891323994575,492.10760667903526,357.0394803871625,447.9735481909395,514.9019686621133,489.4561572557333,354.1780155642023,382.5349344978166,444.8836056009335,353.70649405772497,459.4040330417881,489.7083333333333,394.3541376427974,501.884295845998,318.43109919571043,450.709334823924,390.04391143911437
58,147,455.67322404371583,595.4411326378539,517.327813774898,440.68021201413427,569.758231420508,298.29892559493925,424.74736431081607,658.2204414877533,311.1306168151502,550.8475560356468,329.49584732284853,287.5151147396293,326.70588235294116,320.44444444444446,253.70385223678264,485.9642857142857,354.21930718288337,444.9735481909395,512.8177983125753,482.87126613991137,348.2219520103761,379.2019650655022,434.16481913652274,351.32321731748726,455.49538386783286,482.45376712328766,392.64948453608247,497.29929078014186,316.8809651474531,449.2381218557854,388.2365313653137
59,138,448.1744262295082,594.1669150521609,515.71250299976,436.05101590106005,561.9100031357792,295.3574656089969,423.5825849277626,653.8512246749319,309.6173506645246,537.4704293815824,325.9256052306061,286.0209620476611,331.29411764705884,315.1111111111111,251.84308630817895,482.307745825603,352.2796739684157,443.0114016418364,512.3485335476095,478.02890730391215,345.3283073929961,376.8086790393013,422.63448074679116,348.8915534804754,452.81049562682216,475.251997716895,391.54639175257734,492.60283687943263,315.5581769436997,445.7926215762996,387.4710332103321
60,146,439.040218579235,590.5953800298063,514.1610271178306,429.967093639576,555.4195672624647,292.417913445125,422.0144474814526,648.8708799516178,307.54972980867535,524.8976505536052,322.8529775578724,284.2452559576346,330.05882352941177,318.55555555555554,249.387313601446,477.485853432282,349.44498217014774,440.5644572818486,509.4325030132583,472.6943534399692,342.1345654993515,372.88073144104806,412.8614352392065,347.2720713073005,449.41326530612247,469.039098173516,390.43382557815545,486.8806484295846,313.42198391420914,442.6836221352711,384.6581180811808
61,143,430.5455737704918,586.6967213114754,511.28821694264457,425.4143109540636,549.6440890561305,289.85982528366304,418.616165560328,642.6023586332022,305.43079694269994,512.555900621118,319.7066619544089,282.41251103265665,314.88235294117646,309.1111111111111,247.10494803434253,470.7590445269017,347.74834437086093,435.62420188507144,507.67858577742066,468.63172094815957,339.79685473411155,371.0575873362445,407.17561260210033,344.8752122241087,445.73372206025266,462.70262557077626,389.2432432432432,482.46139817629177,311.5603217158177,438.5908328675238,382.24354243542433
62,142,424.44393442622953,582.9709388971684,510.0393568514519,421.11351590106005,544.1815616180621,287.5493523446129,413.78367825068335,634.3906864227397,303.79319409960567,501.92951660815555,317.37435942746066,281.27294792586054,308.2352941176471,306.72222222222223,245.50982828739268,464.0702690166976,346.9806418746816,432.956065673457,506.0687022900763,463.98169204085565,340.25940337224387,368.7082423580786,405.0463827304551,343.35971986417655,443.3731778425656,457.5105593607306,388.8083031485093,478.2050658561297,310.35549597855226,435.7780883174958,381.5317343173432
63,140,418.0828415300546,580.1497764530551,508.023278137749,416.20207597173146,541.0614612731264,284.9779094286575,403.5121046466224,625.5787723011794,301.95866802979407,491.59087226573047,314.5101608057961,279.511253309797,312.94117647058823,304.5,243.4300723000452,460.6277829313544,344.9905756495161,428.4922468835512,504.65226998794697,458.82636346116783,338.4836251621271,365.14819868995636,399.79404900816803,340.84231748726654,440.3112244897959,452.14269406392697,388.00250766230147,473.13454913880446,308.5378016085791,432.58133035215207,380.1108856088561
64,141,412.16546448087433,575.4888226527571,504.8120950323974,411.9792402826855,534.9968642207589,282.0486996686414,391.7383834439672,616.8793468400363,300.3518329195268,482.27518228463407,312.6477292807917,277.96756398940863,320.6470588235294,307.72222222222223,241.4447017623136,455.959879406308,343.1456953642384,423.28549711158405,502.11249497790277,454.3343611485835,336.6652075226978,362.94868995633186,391.9393232205368,338.50636672325976,436.734693877551,446.4571917808219,387.6480913903594,469.17345491388045,307.2927613941019,429.8982671883734,379.2881918819188
65,139,407.9337704918033,568.6788375558867,502.27189824814013,407.7005300353357,530.1878331765444,279.27181443920074,383.49121436938697,608.3220441487754,298.4832773477435,473.54536862003783,310.60885315426754,276.43821712268317,307.4117647058824,297.22222222222223,239.78202666064166,452.23214285714283,342.03234844625575,418.24505928853756,500.94094013660106,449.6215070341106,332.78323605706873,360.6045305676856,384.02187864644105,337.4356960950764,434.3899416909621,440.7568493150685,386.42337698523266,464.4502532928065,304.87774798927614,425.98378982671886,378.20166051660516
66,141,402.39803278688527,562.1691505216096,499.4938804895608,403.6170494699647,526.6516149263092,277.64574756501656,375.545490042952,598.6776534623526,297.11893286597535,465.1735079665136,309.36481710549566,275.18645189761696,312.94117647058823,298.8333333333333,238.09528920018076,448.8200371057514,341.0960264900662,413.0522955305564,499.24166331860187,445.5413374445943,330.6575875486381,357.6569323144105,379.4699533255543,335.7417232597623,432.53231292517006,436.2320205479452,385.7542490944553,460.32664640324214,304.06005361930295,424.3890441587479,376.8880073800738
67,144,396.4681967213115,553.2816691505216,497.02159827213825,399.3524734982332,523.227971150831,275.72276332965157,368.28660679422103,591.9488962806169,295.7645197410058,456.96286794490953,307.25967485421455,274.147506619594,309.2352941176471,296.3888888888889,236.66064166290104,445.7214749536178,340.15817626082526,407.3680449984798,496.90558457211733,440.5820003854307,328.68612191958493,356.0532205240175,375.71966161026836,334.8272495755518,429.29883381924196,431.8393264840183,385.5317637224854,455.4095238095238,302.29490616621985,421.42984907769704,375.2747232472325
68,143,390.73814207650275,543.822652757079,495.2990160787137,395.79196113074204,515.5490749451238,273.8180540214881,362.32584927762593,585.6598125188993,294.40129497103356,450.0442884147988,305.6333274430111,272.84554280670784,314.0,302.55555555555554,235.29722096701312,442.32305194805195,338.99796230259807,401.89100030404376,495.8039373242266,436.56234341877047,327.6593709468223,354.096615720524,374.75379229871646,333.5231324278438,428.3112244897959,427.2223173515982,385.1712176093619,451.8435663627153,301.4005361930295,419.2973728339855,374.41826568265685
69,143,386.9073224043716,537.516393442623,494.1231101511879,392.1119699646643,513.1558482282848,272.52796465508584,359.2387739164389,580.6159661324464,293.2878146146731,443.2603294625979,304.19694292277785,272.12665489849957,308.05882352941177,296.3888888888889,234.13047898779936,438.71683673469386,338.6385634233316,397.625722103983,494.66713539574124,433.10445172480246,327.4615758754864,353.58760917030565,374.06826137689615,332.50084889643466,426.8449951409135,422.30793378995435,385.12928392309834,447.6658561296859,300.85844504021446,417.1660145332588,375.8719557195572
70,142,381.73464480874316,529.9642324888226,491.8300935925126,388.04505300353355,509.0156788962057,270.6462496234562,355.8328777821164,575.0532204414877,291.82702886909107,436.31555495544154,301.63323908817813,270.83671668137686,303.5882352941176,303.8888888888889,232.6082241301401,434.32861781076065,338.02317880794703,393.0261477652782,493.4602249899558,429.7076507997687,325.68206874189366,351.0313864628821,370.0536756126021,330.6825127334465,425.07215743440236,418.16809360730593,384.7851769295068,444.37021276595743,300.40268096514745,415.0944661822247,374.9739852398524
71,140,375.9809836065574,525.3636363636364,490.40316774658027,384.2011925795053,505.55942301661963,269.0667737724671,351.8771964076533,568.6238282431207,290.50060853901954,429.0888468809074,299.6829828591624,269.92078552515443,302.3529411764706,295.6111111111111,231.25152507907816,430.9448051948052,337.4872643912379,388.0328367284889,491.2844515869827,426.2588167276932,323.57003891050584,349.2710152838428,368.83809801633606,329.75233446519525,424.0468901846453,413.9517694063927,384.84745054332683,440.4500506585613,298.8514745308311,414.1811067635551,375.54151291512915
72,140,368.7792349726776,520.9798807749628,487.9112071034317,379.68507067137807,500.89934148635933,267.56421327442513,346.5741897696212,563.4315089204717,289.3081641594859,422.9174993248717,297.89962890970133,269.1678067078553,305.52941176470586,288.55555555555554,229.89188883868053,427.221706864564,336.43402954661235,382.64335664335664,489.91241462434715,421.8972827134323,320.6438067444877,347.0221069868996,366.7287047841307,329.19524617996603,421.347667638484,410.2377283105023,384.01950404012257,436.0500506585613,298.13994638069704,411.41363890441585,375.36125461254613
73,131,364.22142076502735,516.693740685544,486.7900167986561,375.81007067137807,496.2257761053622,265.7410382568531,343.5103475204998,558.3504687027518,288.06411567109683,417.2465568458007,295.6342109913412,268.3456531332745,305.7647058823529,292.1666666666667,228.79388838680524,424.3740723562152,335.54075394803874,377.7134387351779,488.1824025713138,418.56908845634996,318.4199092088197,345.59197598253274,365.1747374562427,327.78331918505944,420.0911078717201,405.46175799086757,383.6829200334355,432.1507598784195,297.4434316353887,409.0374510899944,372.8311808118081
74,140,360.34098360655736,513.0350223546944,485.80489560835133,373.8522526501767,493.29789902790844,263.9440706898283,340.86333463490826,554.212881765951,287.57373058760527,413.0675128274372,294.3455557518996,267.52791262135923,306.8235294117647,291.3333333333333,227.75096023497514,421.42717996289423,335.57921548650023,373.43934326543024,486.867416633186,415.7768356137984,317.0916018158236,344.15365720524017,364.72899649941655,327.3334040747029,419.6236637512148,402.9700342465753,383.76720534967956,429.98196555217834,295.9227882037533,407.86528787031864,373.0946494464945
75,141,355.64196721311475,513.1423248882265,483.4254859611231,370.8643992932862,487.5562872373785,261.9483883924089,338.7584927762593,548.6211067432719,286.38727423202374,407.16149068322983,293.32152323732106,266.6415489849956,296.7647058823529,294.05555555555554,226.72678490736556,417.2179962894249,334.7394294447275,368.5685618729097,485.6392125351547,412.01560994411255,316.03534370946824,342.44978165938863,362.42969661610266,325.8760611205433,416.716472303207,398.88955479452056,383.64600167177485,425.3791286727457,295.3635388739946,404.0139742873113,373.93653136531367
76,140,351.5167213114754,513.779433681073,481.83777297816175,368.6084363957597,484.2888052681091,260.920473943167,334.8172588832487,543.246446930753,285.597536634049,403.1847150958682,292.22389114684574,265.9968005295675,296.2352941176471,295.8888888888889,225.8196452779033,415.1630333951762,335.07004584819157,365.0053207661903,484.498192044998,409.2430140682212,316.83527885862514,341.34606986899564,362.335764294049,325.1409168081494,416.19120505344995,394.9677511415525,382.8601281694065,422.9803444782168,294.31260053619303,400.9787590832868,376.0280442804428
77,142,349.0839344262295,511.28986587183306,480.1396688264939,366.34871908127207,480.71025399811856,259.8708705693343,331.15872705974226,538.0151194436045,284.9824740762378,399.21725627869296,291.21585085704186,265.49183583406887,302.11764705882354,293.3333333333333,225.32015363759604,413.7922077922078,334.54559347936834,360.5188507145029,482.9037766171153,406.39680092503374,315.75761997405965,339.6492903930131,364.10180863477245,324.2597623089983,415.01360544217687,391.8321917808219,383.01755363611034,419.3063829787234,294.18176943699734,396.6215762996087,376.4619926199262
